"Plot Title: 20358774-in lab"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20358774, SEN S/N: 20358774)","Temp, °C (LGR S/N: 20358774, SEN S/N: 20358774)","Coupler Attached (LGR S/N: 20358774)","Host Connected (LGR S/N: 20358774)","Stopped (LGR S/N: 20358774)","End Of File (LGR S/N: 20358774)"
133,05/11/22,03:00:00  AM,9.87,15.52,,,,
134,05/11/22,03:05:00  AM,9.86,15.54,,,,
135,05/11/22,03:10:00  AM,9.85,15.56,,,,
136,05/11/22,03:15:00  AM,9.86,15.56,,,,
137,05/11/22,03:20:00  AM,9.86,15.58,,,,
138,05/11/22,03:25:00  AM,9.85,15.60,,,,
139,05/11/22,03:30:00  AM,9.85,15.60,,,,
140,05/11/22,03:35:00  AM,9.84,15.62,,,,
141,05/11/22,03:40:00  AM,9.84,15.64,,,,
142,05/11/22,03:45:00  AM,9.83,15.64,,,,
143,05/11/22,03:50:00  AM,9.84,15.66,,,,
144,05/11/22,03:55:00  AM,9.84,15.66,,,,
145,05/11/22,04:00:00  AM,9.83,15.68,,,,
146,05/11/22,04:05:00  AM,9.82,15.70,,,,
147,05/11/22,04:10:00  AM,9.82,15.70,,,,
148,05/11/22,04:15:00  AM,9.83,15.72,,,,
149,05/11/22,04:20:00  AM,9.82,15.72,,,,
150,05/11/22,04:25:00  AM,9.82,15.74,,,,
151,05/11/22,04:30:00  AM,9.82,15.76,,,,
152,05/11/22,04:35:00  AM,9.82,15.76,,,,
153,05/11/22,04:40:00  AM,9.81,15.78,,,,
154,05/11/22,04:45:00  AM,9.81,15.78,,,,
155,05/11/22,04:50:00  AM,9.81,15.80,,,,
156,05/11/22,04:55:00  AM,9.80,15.80,,,,
157,05/11/22,05:00:00  AM,9.81,15.82,,,,
158,05/11/22,05:05:00  AM,9.81,15.82,,,,
159,05/11/22,05:10:00  AM,9.80,15.84,,,,
160,05/11/22,05:15:00  AM,9.80,15.84,,,,
161,05/11/22,05:20:00  AM,9.80,15.86,,,,
162,05/11/22,05:25:00  AM,9.79,15.86,,,,
163,05/11/22,05:30:00  AM,9.80,15.86,,,,
164,05/11/22,05:35:00  AM,9.79,15.88,,,,
165,05/11/22,05:40:00  AM,9.79,15.88,,,,
166,05/11/22,05:45:00  AM,9.80,15.90,,,,
167,05/11/22,05:50:00  AM,9.79,15.90,,,,
168,05/11/22,05:55:00  AM,9.79,15.92,,,,
169,05/11/22,06:00:00  AM,9.78,15.92,,,,
170,05/11/22,06:05:00  AM,9.78,15.94,,,,
171,05/11/22,06:10:00  AM,9.79,15.94,,,,
172,05/11/22,06:15:00  AM,9.78,15.94,,,,
173,05/11/22,06:20:00  AM,9.78,15.96,,,,
174,05/11/22,06:25:00  AM,9.78,15.96,,,,
175,05/11/22,06:30:00  AM,9.79,15.96,,,,
176,05/11/22,06:35:00  AM,9.78,15.98,,,,
177,05/11/22,06:40:00  AM,9.78,15.98,,,,
178,05/11/22,06:45:00  AM,9.77,16.00,,,,
179,05/11/22,06:50:00  AM,9.77,16.00,,,,
180,05/11/22,06:55:00  AM,9.78,16.02,,,,
181,05/11/22,07:00:00  AM,9.75,16.02,,,,
182,05/11/22,07:05:00  AM,9.78,16.02,,,,
183,05/11/22,07:10:00  AM,9.75,16.04,,,,
184,05/11/22,07:15:00  AM,9.75,16.04,,,,
185,05/11/22,07:20:00  AM,9.75,16.04,,,,
186,05/11/22,07:25:00  AM,9.73,16.04,,,,
187,05/11/22,07:30:00  AM,9.73,16.06,,,,
188,05/11/22,07:35:00  AM,9.72,16.06,,,,
189,05/11/22,07:40:00  AM,9.72,16.06,,,,
190,05/11/22,07:45:00  AM,9.73,16.06,,,,
191,05/11/22,07:50:00  AM,9.71,16.08,,,,
192,05/11/22,07:55:00  AM,9.70,16.08,,,,
193,05/11/22,08:00:00  AM,9.70,16.10,,,,
194,05/11/22,08:05:00  AM,9.69,16.10,,,,
195,05/11/22,08:10:00  AM,9.70,16.12,,,,
196,05/11/22,08:15:00  AM,9.68,16.12,,,,
197,05/11/22,08:20:00  AM,9.68,16.14,,,,
198,05/11/22,08:25:00  AM,9.69,16.14,,,,
199,05/11/22,08:30:00  AM,9.68,16.16,,,,
200,05/11/22,08:35:00  AM,9.68,16.16,,,,
201,05/11/22,08:40:00  AM,9.67,16.18,,,,
202,05/11/22,08:45:00  AM,9.68,16.18,,,,
203,05/11/22,08:50:00  AM,9.68,16.18,,,,
204,05/11/22,08:55:00  AM,9.67,16.20,,,,
205,05/11/22,09:00:00  AM,9.68,16.22,,,,
206,05/11/22,09:05:00  AM,9.69,16.22,,,,
207,05/11/22,09:10:00  AM,9.68,16.22,,,,
208,05/11/22,09:15:00  AM,9.68,16.24,,,,
209,05/11/22,09:20:00  AM,9.67,16.24,,,,
210,05/11/22,09:25:00  AM,9.66,16.24,,,,
211,05/11/22,09:30:00  AM,9.67,16.26,,,,
212,05/11/22,09:35:00  AM,9.67,16.26,,,,
213,05/11/22,09:40:00  AM,9.66,16.28,,,,
214,05/11/22,09:45:00  AM,9.66,16.28,,,,
215,05/11/22,09:50:00  AM,9.65,16.28,,,,
216,05/11/22,09:55:00  AM,9.65,16.30,,,,
217,05/11/22,10:00:00  AM,9.66,16.30,,,,
218,05/11/22,10:05:00  AM,9.64,16.32,,,,
219,05/11/22,10:10:00  AM,9.64,16.32,,,,
220,05/11/22,10:15:00  AM,9.65,16.34,,,,
221,05/11/22,10:20:00  AM,9.65,16.34,,,,
222,05/11/22,10:25:00  AM,9.62,16.36,,,,
223,05/11/22,10:30:00  AM,9.62,16.36,,,,
224,05/11/22,10:35:00  AM,9.66,16.38,,,,
225,05/11/22,10:40:00  AM,9.65,16.38,,,,
226,05/11/22,10:45:00  AM,9.64,16.38,,,,
227,05/11/22,10:50:00  AM,9.64,16.40,,,,
228,05/11/22,10:55:00  AM,9.62,16.40,,,,
229,05/11/22,11:00:00  AM,9.64,16.40,,,,
230,05/11/22,11:05:00  AM,9.62,16.42,,,,
231,05/11/22,11:10:00  AM,9.61,16.42,,,,
232,05/11/22,11:15:00  AM,9.62,16.44,,,,
233,05/11/22,11:20:00  AM,9.61,16.46,,,,
234,05/11/22,11:25:00  AM,9.60,16.46,,,,
235,05/11/22,11:30:00  AM,9.61,16.48,,,,
236,05/11/22,11:35:00  AM,9.61,16.48,,,,
237,05/11/22,11:40:00  AM,9.60,16.50,,,,
238,05/11/22,11:45:00  AM,9.59,16.52,,,,
239,05/11/22,11:50:00  AM,9.59,16.52,,,,
240,05/11/22,11:55:00  AM,9.59,16.54,,,,
241,05/11/22,12:00:00  PM,9.59,16.54,,,,
242,05/11/22,12:05:00  PM,9.60,16.56,,,,
243,05/11/22,12:10:00  PM,9.59,16.56,,,,
244,05/11/22,12:15:00  PM,9.58,16.58,,,,
245,05/11/22,12:20:00  PM,9.60,16.58,,,,
246,05/11/22,12:25:00  PM,9.60,16.60,,,,
247,05/11/22,12:30:00  PM,9.59,16.60,,,,
248,05/11/22,12:35:00  PM,9.58,16.62,,,,
249,05/11/22,12:40:00  PM,9.58,16.62,,,,
250,05/11/22,12:45:00  PM,9.58,16.64,,,,
251,05/11/22,12:50:00  PM,9.57,16.64,,,,
252,05/11/22,12:55:00  PM,9.58,16.66,,,,
253,05/11/22,01:00:00  PM,9.56,16.66,,,,
254,05/11/22,01:05:00  PM,9.57,16.68,,,,
255,05/11/22,01:10:00  PM,9.55,16.70,,,,
256,05/11/22,01:15:00  PM,9.54,16.70,,,,
257,05/11/22,01:20:00  PM,9.56,16.72,,,,
258,05/11/22,01:25:00  PM,9.55,16.72,,,,
259,05/11/22,01:30:00  PM,9.55,16.74,,,,
260,05/11/22,01:35:00  PM,9.54,16.76,,,,
261,05/11/22,01:40:00  PM,9.55,16.76,,,,
262,05/11/22,01:45:00  PM,9.55,16.78,,,,
263,05/11/22,01:50:00  PM,9.55,16.80,,,,
264,05/11/22,01:55:00  PM,9.54,16.80,,,,
265,05/11/22,02:00:00  PM,9.53,16.82,,,,
266,05/11/22,02:05:00  PM,9.53,16.82,,,,
267,05/11/22,02:10:00  PM,9.53,16.84,,,,
268,05/11/22,02:15:00  PM,9.52,16.84,,,,
269,05/11/22,02:20:00  PM,9.53,16.86,,,,
270,05/11/22,02:25:00  PM,9.53,16.86,,,,
271,05/11/22,02:30:00  PM,9.52,16.88,,,,
272,05/11/22,02:35:00  PM,9.53,16.90,,,,
273,05/11/22,02:40:00  PM,9.52,16.90,,,,
274,05/11/22,02:45:00  PM,9.52,16.92,,,,
275,05/11/22,02:50:00  PM,9.52,16.92,,,,
276,05/11/22,02:55:00  PM,9.49,16.92,,,,
277,05/11/22,03:00:00  PM,9.49,16.92,,,,
278,05/11/22,03:05:00  PM,9.49,16.94,,,,
279,05/11/22,03:10:00  PM,9.47,16.94,,,,
280,05/11/22,03:15:00  PM,9.48,16.94,,,,
281,05/11/22,03:20:00  PM,9.52,16.96,,,,
282,05/11/22,03:25:00  PM,9.51,16.96,,,,
283,05/11/22,03:30:00  PM,9.51,16.96,,,,
284,05/11/22,03:35:00  PM,9.51,16.98,,,,
285,05/11/22,03:40:00  PM,9.49,16.98,,,,
286,05/11/22,03:45:00  PM,9.48,16.98,,,,
287,05/11/22,03:50:00  PM,9.47,16.98,,,,
288,05/11/22,03:55:00  PM,9.47,16.98,,,,
289,05/11/22,04:00:00  PM,9.47,16.98,,,,
290,05/11/22,04:05:00  PM,9.51,16.98,,,,
291,05/11/22,04:05:42  PM,,,Logged,,,
292,05/11/22,04:05:43  PM,,,,Logged,,
293,05/11/22,04:05:44  PM,,,,,Logged,Logged
