"Plot Title: 20208385-in lab"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20208385, SEN S/N: 20208385)","Temp, °C (LGR S/N: 20208385, SEN S/N: 20208385)","Coupler Attached (LGR S/N: 20208385)","Host Connected (LGR S/N: 20208385)","Stopped (LGR S/N: 20208385)","End Of File (LGR S/N: 20208385)"
44,05/10/22,07:35:00  PM,10.17,13.66,,,,
45,05/10/22,07:40:00  PM,10.16,13.70,,,,
46,05/10/22,07:45:00  PM,10.15,13.74,,,,
47,05/10/22,07:50:00  PM,10.15,13.76,,,,
48,05/10/22,07:55:00  PM,10.15,13.78,,,,
49,05/10/22,08:00:00  PM,10.15,13.82,,,,
50,05/10/22,08:05:00  PM,10.14,13.84,,,,
51,05/10/22,08:10:00  PM,10.14,13.88,,,,
52,05/10/22,08:15:00  PM,10.12,13.90,,,,
53,05/10/22,08:20:00  PM,10.12,13.94,,,,
54,05/10/22,08:25:00  PM,10.12,13.96,,,,
55,05/10/22,08:30:00  PM,10.11,13.98,,,,
56,05/10/22,08:35:00  PM,10.11,14.02,,,,
57,05/10/22,08:40:00  PM,10.11,14.04,,,,
58,05/10/22,08:45:00  PM,10.10,14.06,,,,
59,05/10/22,08:50:00  PM,10.10,14.10,,,,
60,05/10/22,08:55:00  PM,10.10,14.12,,,,
61,05/10/22,09:00:00  PM,10.10,14.14,,,,
62,05/10/22,09:05:00  PM,10.09,14.16,,,,
63,05/10/22,09:10:00  PM,10.09,14.20,,,,
64,05/10/22,09:15:00  PM,10.09,14.22,,,,
65,05/10/22,09:20:00  PM,10.08,14.24,,,,
66,05/10/22,09:25:00  PM,10.08,14.26,,,,
67,05/10/22,09:30:00  PM,10.08,14.30,,,,
68,05/10/22,09:35:00  PM,10.07,14.32,,,,
69,05/10/22,09:40:00  PM,10.07,14.34,,,,
70,05/10/22,09:45:00  PM,10.07,14.36,,,,
71,05/10/22,09:50:00  PM,10.06,14.38,,,,
72,05/10/22,09:55:00  PM,10.06,14.40,,,,
73,05/10/22,10:00:00  PM,10.06,14.42,,,,
74,05/10/22,10:05:00  PM,10.05,14.46,,,,
75,05/10/22,10:10:00  PM,10.05,14.48,,,,
76,05/10/22,10:15:00  PM,10.05,14.50,,,,
77,05/10/22,10:20:00  PM,10.04,14.52,,,,
78,05/10/22,10:25:00  PM,10.04,14.54,,,,
79,05/10/22,10:30:00  PM,10.03,14.56,,,,
80,05/10/22,10:35:00  PM,10.03,14.58,,,,
81,05/10/22,10:40:00  PM,10.03,14.60,,,,
82,05/10/22,10:45:00  PM,10.03,14.62,,,,
83,05/10/22,10:50:00  PM,10.02,14.64,,,,
84,05/10/22,10:55:00  PM,10.02,14.66,,,,
85,05/10/22,11:00:00  PM,10.02,14.68,,,,
86,05/10/22,11:05:00  PM,10.02,14.70,,,,
87,05/10/22,11:10:00  PM,10.02,14.72,,,,
88,05/10/22,11:15:00  PM,10.00,14.74,,,,
89,05/10/22,11:20:00  PM,9.99,14.76,,,,
90,05/10/22,11:25:00  PM,9.99,14.78,,,,
91,05/10/22,11:30:00  PM,9.99,14.80,,,,
92,05/10/22,11:35:00  PM,9.99,14.82,,,,
93,05/10/22,11:40:00  PM,9.98,14.84,,,,
94,05/10/22,11:45:00  PM,9.98,14.86,,,,
95,05/10/22,11:50:00  PM,9.98,14.88,,,,
96,05/10/22,11:55:00  PM,9.97,14.90,,,,
97,05/11/22,12:00:00  AM,9.97,14.92,,,,
98,05/11/22,12:05:00  AM,9.97,14.94,,,,
99,05/11/22,12:10:00  AM,9.96,14.96,,,,
100,05/11/22,12:15:00  AM,9.96,14.98,,,,
101,05/11/22,12:20:00  AM,9.95,14.98,,,,
102,05/11/22,12:25:00  AM,9.95,15.00,,,,
103,05/11/22,12:30:00  AM,9.95,15.02,,,,
104,05/11/22,12:35:00  AM,9.94,15.04,,,,
105,05/11/22,12:40:00  AM,9.94,15.06,,,,
106,05/11/22,12:45:00  AM,9.93,15.08,,,,
107,05/11/22,12:50:00  AM,9.93,15.10,,,,
108,05/11/22,12:55:00  AM,9.93,15.12,,,,
109,05/11/22,01:00:00  AM,9.92,15.14,,,,
110,05/11/22,01:05:00  AM,9.92,15.14,,,,
111,05/11/22,01:10:00  AM,9.92,15.16,,,,
112,05/11/22,01:15:00  AM,9.91,15.18,,,,
113,05/11/22,01:20:00  AM,9.91,15.20,,,,
114,05/11/22,01:25:00  AM,9.91,15.22,,,,
115,05/11/22,01:30:00  AM,9.90,15.22,,,,
116,05/11/22,01:35:00  AM,9.90,15.24,,,,
117,05/11/22,01:40:00  AM,9.90,15.26,,,,
118,05/11/22,01:45:00  AM,9.90,15.28,,,,
119,05/11/22,01:50:00  AM,9.90,15.30,,,,
120,05/11/22,01:55:00  AM,9.88,15.32,,,,
121,05/11/22,02:00:00  AM,9.88,15.32,,,,
122,05/11/22,02:05:00  AM,9.88,15.34,,,,
123,05/11/22,02:10:00  AM,9.87,15.36,,,,
124,05/11/22,02:15:00  AM,9.87,15.36,,,,
125,05/11/22,02:20:00  AM,9.87,15.38,,,,
126,05/11/22,02:25:00  AM,9.86,15.40,,,,
127,05/11/22,02:30:00  AM,9.86,15.42,,,,
128,05/11/22,02:35:00  AM,9.86,15.42,,,,
129,05/11/22,02:40:00  AM,9.86,15.44,,,,
130,05/11/22,02:45:00  AM,9.85,15.46,,,,
131,05/11/22,02:50:00  AM,9.85,15.46,,,,
132,05/11/22,02:55:00  AM,9.85,15.48,,,,
133,05/11/22,03:00:00  AM,9.85,15.50,,,,
134,05/11/22,03:05:00  AM,9.84,15.52,,,,
135,05/11/22,03:10:00  AM,9.84,15.52,,,,
136,05/11/22,03:15:00  AM,9.84,15.54,,,,
137,05/11/22,03:20:00  AM,9.84,15.56,,,,
138,05/11/22,03:25:00  AM,9.84,15.56,,,,
139,05/11/22,03:30:00  AM,9.83,15.58,,,,
140,05/11/22,03:35:00  AM,9.82,15.58,,,,
141,05/11/22,03:40:00  AM,9.82,15.60,,,,
142,05/11/22,03:45:00  AM,9.82,15.62,,,,
143,05/11/22,03:50:00  AM,9.81,15.64,,,,
144,05/11/22,03:55:00  AM,9.81,15.64,,,,
145,05/11/22,04:00:00  AM,9.81,15.66,,,,
146,05/11/22,04:05:00  AM,9.81,15.66,,,,
147,05/11/22,04:10:00  AM,9.80,15.68,,,,
148,05/11/22,04:15:00  AM,9.81,15.68,,,,
149,05/11/22,04:20:00  AM,9.80,15.70,,,,
150,05/11/22,04:25:00  AM,9.80,15.70,,,,
151,05/11/22,04:30:00  AM,9.80,15.72,,,,
152,05/11/22,04:35:00  AM,9.80,15.74,,,,
153,05/11/22,04:40:00  AM,9.80,15.74,,,,
154,05/11/22,04:45:00  AM,9.80,15.76,,,,
155,05/11/22,04:50:00  AM,9.79,15.76,,,,
156,05/11/22,04:55:00  AM,9.80,15.78,,,,
157,05/11/22,05:00:00  AM,9.79,15.78,,,,
158,05/11/22,05:05:00  AM,9.79,15.80,,,,
159,05/11/22,05:10:00  AM,9.78,15.80,,,,
160,05/11/22,05:15:00  AM,9.78,15.82,,,,
161,05/11/22,05:20:00  AM,9.78,15.82,,,,
162,05/11/22,05:25:00  AM,9.78,15.84,,,,
163,05/11/22,05:30:00  AM,9.78,15.84,,,,
164,05/11/22,05:35:00  AM,9.78,15.86,,,,
165,05/11/22,05:40:00  AM,9.76,15.86,,,,
166,05/11/22,05:45:00  AM,9.78,15.88,,,,
167,05/11/22,05:50:00  AM,9.76,15.88,,,,
168,05/11/22,05:55:00  AM,9.76,15.88,,,,
169,05/11/22,06:00:00  AM,9.76,15.90,,,,
170,05/11/22,06:05:00  AM,9.76,15.90,,,,
171,05/11/22,06:10:00  AM,9.76,15.92,,,,
172,05/11/22,06:15:00  AM,9.75,15.92,,,,
173,05/11/22,06:20:00  AM,9.75,15.94,,,,
174,05/11/22,06:25:00  AM,9.75,15.94,,,,
175,05/11/22,06:30:00  AM,9.75,15.94,,,,
176,05/11/22,06:35:00  AM,9.75,15.96,,,,
177,05/11/22,06:40:00  AM,9.75,15.96,,,,
178,05/11/22,06:45:00  AM,9.74,15.96,,,,
179,05/11/22,06:50:00  AM,9.74,15.98,,,,
180,05/11/22,06:55:00  AM,9.74,15.98,,,,
181,05/11/22,07:00:00  AM,9.74,16.00,,,,
182,05/11/22,07:05:00  AM,9.74,16.00,,,,
183,05/11/22,07:10:00  AM,9.74,16.00,,,,
184,05/11/22,07:15:00  AM,9.73,16.02,,,,
185,05/11/22,07:20:00  AM,9.72,16.02,,,,
186,05/11/22,07:25:00  AM,9.72,16.02,,,,
187,05/11/22,07:30:00  AM,9.71,16.02,,,,
188,05/11/22,07:35:00  AM,9.71,16.04,,,,
189,05/11/22,07:40:00  AM,9.71,16.04,,,,
190,05/11/22,07:45:00  AM,9.70,16.04,,,,
191,05/11/22,07:50:00  AM,9.70,16.06,,,,
192,05/11/22,07:55:00  AM,9.69,16.06,,,,
193,05/11/22,08:00:00  AM,9.69,16.06,,,,
194,05/11/22,08:05:00  AM,9.68,16.08,,,,
195,05/11/22,08:10:00  AM,9.67,16.08,,,,
196,05/11/22,08:15:00  AM,9.68,16.10,,,,
197,05/11/22,08:20:00  AM,9.68,16.10,,,,
198,05/11/22,08:25:00  AM,9.68,16.12,,,,
199,05/11/22,08:30:00  AM,9.68,16.12,,,,
200,05/11/22,08:35:00  AM,9.67,16.14,,,,
201,05/11/22,08:40:00  AM,9.67,16.14,,,,
202,05/11/22,08:45:00  AM,9.67,16.16,,,,
203,05/11/22,08:50:00  AM,9.67,16.16,,,,
204,05/11/22,08:55:00  AM,9.67,16.18,,,,
205,05/11/22,09:00:00  AM,9.67,16.18,,,,
206,05/11/22,09:05:00  AM,9.68,16.20,,,,
207,05/11/22,09:10:00  AM,9.67,16.20,,,,
208,05/11/22,09:15:00  AM,9.66,16.20,,,,
209,05/11/22,09:20:00  AM,9.66,16.22,,,,
210,05/11/22,09:25:00  AM,9.67,16.22,,,,
211,05/11/22,09:30:00  AM,9.66,16.22,,,,
212,05/11/22,09:35:00  AM,9.66,16.24,,,,
213,05/11/22,09:40:00  AM,9.64,16.24,,,,
214,05/11/22,09:45:00  AM,9.64,16.26,,,,
215,05/11/22,09:50:00  AM,9.63,16.26,,,,
216,05/11/22,09:55:00  AM,9.64,16.28,,,,
217,05/11/22,10:00:00  AM,9.64,16.28,,,,
218,05/11/22,10:05:00  AM,9.63,16.30,,,,
219,05/11/22,10:10:00  AM,9.63,16.30,,,,
220,05/11/22,10:15:00  AM,9.63,16.32,,,,
221,05/11/22,10:20:00  AM,9.62,16.32,,,,
222,05/11/22,10:25:00  AM,9.62,16.34,,,,
223,05/11/22,10:30:00  AM,9.63,16.34,,,,
224,05/11/22,10:35:00  AM,9.64,16.34,,,,
225,05/11/22,10:40:00  AM,9.63,16.36,,,,
226,05/11/22,10:45:00  AM,9.62,16.36,,,,
227,05/11/22,10:50:00  AM,9.62,16.36,,,,
228,05/11/22,10:55:00  AM,9.62,16.38,,,,
229,05/11/22,11:00:00  AM,9.61,16.38,,,,
230,05/11/22,11:05:00  AM,9.61,16.40,,,,
231,05/11/22,11:10:00  AM,9.60,16.40,,,,
232,05/11/22,11:15:00  AM,9.60,16.42,,,,
233,05/11/22,11:20:00  AM,9.60,16.42,,,,
234,05/11/22,11:25:00  AM,9.60,16.44,,,,
235,05/11/22,11:30:00  AM,9.59,16.46,,,,
236,05/11/22,11:35:00  AM,9.59,16.46,,,,
237,05/11/22,11:40:00  AM,9.59,16.48,,,,
238,05/11/22,11:45:00  AM,9.59,16.48,,,,
239,05/11/22,11:50:00  AM,9.58,16.50,,,,
240,05/11/22,11:55:00  AM,9.58,16.50,,,,
241,05/11/22,12:00:00  PM,9.58,16.52,,,,
242,05/11/22,12:05:00  PM,9.57,16.54,,,,
243,05/11/22,12:10:00  PM,9.58,16.54,,,,
244,05/11/22,12:15:00  PM,9.57,16.54,,,,
245,05/11/22,12:20:00  PM,9.59,16.56,,,,
246,05/11/22,12:25:00  PM,9.59,16.56,,,,
247,05/11/22,12:30:00  PM,9.58,16.58,,,,
248,05/11/22,12:35:00  PM,9.57,16.58,,,,
249,05/11/22,12:40:00  PM,9.57,16.60,,,,
250,05/11/22,12:45:00  PM,9.57,16.60,,,,
251,05/11/22,12:50:00  PM,9.57,16.62,,,,
252,05/11/22,12:55:00  PM,9.56,16.64,,,,
253,05/11/22,01:00:00  PM,9.56,16.64,,,,
254,05/11/22,01:05:00  PM,9.55,16.66,,,,
255,05/11/22,01:10:00  PM,9.55,16.66,,,,
256,05/11/22,01:15:00  PM,9.55,16.68,,,,
257,05/11/22,01:20:00  PM,9.55,16.70,,,,
258,05/11/22,01:25:00  PM,9.54,16.70,,,,
259,05/11/22,01:30:00  PM,9.54,16.72,,,,
260,05/11/22,01:35:00  PM,9.54,16.74,,,,
261,05/11/22,01:40:00  PM,9.54,16.74,,,,
262,05/11/22,01:45:00  PM,9.52,16.76,,,,
263,05/11/22,01:50:00  PM,9.54,16.76,,,,
264,05/11/22,01:55:00  PM,9.52,16.78,,,,
265,05/11/22,02:00:00  PM,9.52,16.80,,,,
266,05/11/22,02:05:00  PM,9.52,16.80,,,,
267,05/11/22,02:10:00  PM,9.52,16.80,,,,
268,05/11/22,02:15:00  PM,9.51,16.82,,,,
269,05/11/22,02:20:00  PM,9.51,16.84,,,,
270,05/11/22,02:25:00  PM,9.51,16.84,,,,
271,05/11/22,02:30:00  PM,9.51,16.86,,,,
272,05/11/22,02:35:00  PM,9.51,16.86,,,,
273,05/11/22,02:40:00  PM,9.51,16.88,,,,
274,05/11/22,02:45:00  PM,9.50,16.90,,,,
275,05/11/22,02:50:00  PM,9.50,16.90,,,,
276,05/11/22,02:55:00  PM,9.49,16.90,,,,
277,05/11/22,03:00:00  PM,9.50,16.90,,,,
278,05/11/22,03:05:00  PM,9.48,16.92,,,,
279,05/11/22,03:10:00  PM,9.49,16.92,,,,
280,05/11/22,03:15:00  PM,9.49,16.92,,,,
281,05/11/22,03:20:00  PM,9.48,16.94,,,,
282,05/11/22,03:25:00  PM,9.48,16.94,,,,
283,05/11/22,03:30:00  PM,9.49,16.94,,,,
284,05/11/22,03:35:00  PM,9.49,16.94,,,,
285,05/11/22,03:40:00  PM,9.47,16.94,,,,
286,05/11/22,03:45:00  PM,9.46,16.96,,,,
287,05/11/22,03:50:00  PM,9.46,16.96,,,,
288,05/11/22,03:55:00  PM,9.47,16.96,,,,
289,05/11/22,04:00:00  PM,9.48,16.96,,,,
290,05/11/22,04:05:00  PM,9.48,16.96,,,,
291,05/11/22,04:08:30  PM,,,Logged,,,
292,05/11/22,04:08:32  PM,,,,Logged,,
293,05/11/22,04:08:34  PM,,,,,Logged,Logged
