"Plot Title: 2022spring-10922212-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10922212, SEN S/N: 10922212)","Temp, °C (LGR S/N: 10922212, SEN S/N: 10922212)","Coupler Attached (LGR S/N: 10922212)","Host Connected (LGR S/N: 10922212)","Stopped (LGR S/N: 10922212)","End Of File (LGR S/N: 10922212)"
54,05/26/22,08:25:00  PM,10.59,15.20,,,,
55,05/26/22,08:30:00  PM,10.55,15.18,,,,
56,05/26/22,08:35:00  PM,10.51,15.16,,,,
57,05/26/22,08:40:00  PM,10.56,15.16,,,,
58,05/26/22,08:45:00  PM,10.55,15.16,,,,
59,05/26/22,08:50:00  PM,10.55,15.16,,,,
60,05/26/22,08:55:00  PM,10.56,15.14,,,,
61,05/26/22,09:00:00  PM,10.55,15.12,,,,
62,05/26/22,09:05:00  PM,10.55,15.10,,,,
63,05/26/22,09:10:00  PM,10.58,15.08,,,,
64,05/26/22,09:15:00  PM,10.52,15.06,,,,
65,05/26/22,09:20:00  PM,10.54,15.02,,,,
66,05/26/22,09:25:00  PM,10.53,15.00,,,,
67,05/26/22,09:30:00  PM,10.58,14.98,,,,
68,05/26/22,09:35:00  PM,10.60,14.96,,,,
69,05/26/22,09:40:00  PM,10.56,14.94,,,,
70,05/26/22,09:45:00  PM,10.53,14.92,,,,
71,05/26/22,09:50:00  PM,10.53,14.88,,,,
72,05/26/22,09:55:00  PM,10.55,14.86,,,,
73,05/26/22,10:00:00  PM,10.51,14.84,,,,
74,05/26/22,10:05:00  PM,10.53,14.84,,,,
75,05/26/22,10:10:00  PM,10.51,14.82,,,,
76,05/26/22,10:15:00  PM,10.41,14.76,,,,
77,05/26/22,10:20:00  PM,10.53,14.62,,,,
78,05/26/22,10:25:00  PM,10.56,14.66,,,,
79,05/26/22,10:30:00  PM,10.51,14.64,,,,
80,05/26/22,10:35:00  PM,10.54,14.64,,,,
81,05/26/22,10:40:00  PM,10.53,14.62,,,,
82,05/26/22,10:45:00  PM,10.50,14.56,,,,
83,05/26/22,10:50:00  PM,10.55,14.44,,,,
84,05/26/22,10:55:00  PM,10.56,14.34,,,,
85,05/26/22,11:00:00  PM,10.48,14.28,,,,
86,05/26/22,11:05:00  PM,10.62,14.32,,,,
87,05/26/22,11:10:00  PM,10.54,14.34,,,,
88,05/26/22,11:15:00  PM,10.53,14.40,,,,
89,05/26/22,11:20:00  PM,10.52,14.40,,,,
90,05/26/22,11:25:00  PM,10.54,14.42,,,,
91,05/26/22,11:30:00  PM,10.55,14.40,,,,
92,05/26/22,11:35:00  PM,10.49,14.36,,,,
93,05/26/22,11:40:00  PM,10.49,14.26,,,,
94,05/26/22,11:45:00  PM,10.53,14.22,,,,
95,05/26/22,11:50:00  PM,10.56,14.20,,,,
96,05/26/22,11:55:00  PM,10.50,14.18,,,,
97,05/27/22,12:00:00  AM,10.58,14.16,,,,
98,05/27/22,12:05:00  AM,10.53,14.12,,,,
99,05/27/22,12:10:00  AM,10.50,14.08,,,,
100,05/27/22,12:15:00  AM,10.51,14.00,,,,
101,05/27/22,12:20:00  AM,10.59,13.94,,,,
102,05/27/22,12:25:00  AM,10.65,13.94,,,,
103,05/27/22,12:30:00  AM,10.74,13.92,,,,
104,05/27/22,12:35:00  AM,10.60,13.94,,,,
105,05/27/22,12:40:00  AM,10.59,13.90,,,,
106,05/27/22,12:45:00  AM,10.64,13.86,,,,
107,05/27/22,12:50:00  AM,10.67,13.82,,,,
108,05/27/22,12:55:00  AM,10.60,13.80,,,,
109,05/27/22,01:00:00  AM,10.59,13.78,,,,
110,05/27/22,01:05:00  AM,10.53,13.78,,,,
111,05/27/22,01:10:00  AM,10.56,13.76,,,,
112,05/27/22,01:15:00  AM,10.59,13.74,,,,
113,05/27/22,01:20:00  AM,10.60,13.70,,,,
114,05/27/22,01:25:00  AM,10.55,13.66,,,,
115,05/27/22,01:30:00  AM,10.58,13.64,,,,
116,05/27/22,01:35:00  AM,10.59,13.60,,,,
117,05/27/22,01:40:00  AM,10.59,13.58,,,,
118,05/27/22,01:45:00  AM,10.60,13.54,,,,
119,05/27/22,01:50:00  AM,10.63,13.48,,,,
120,05/27/22,01:55:00  AM,10.65,13.46,,,,
121,05/27/22,02:00:00  AM,10.62,13.44,,,,
122,05/27/22,02:05:00  AM,10.83,13.38,,,,
123,05/27/22,02:10:00  AM,10.69,13.36,,,,
124,05/27/22,02:15:00  AM,10.77,13.34,,,,
125,05/27/22,02:20:00  AM,10.80,13.30,,,,
126,05/27/22,02:25:00  AM,10.76,13.30,,,,
127,05/27/22,02:30:00  AM,10.68,13.32,,,,
128,05/27/22,02:35:00  AM,10.69,13.32,,,,
129,05/27/22,02:40:00  AM,10.68,13.28,,,,
130,05/27/22,02:45:00  AM,10.69,13.28,,,,
131,05/27/22,02:50:00  AM,10.61,13.26,,,,
132,05/27/22,02:55:00  AM,10.68,13.26,,,,
133,05/27/22,03:00:00  AM,10.56,13.26,,,,
134,05/27/22,03:05:00  AM,10.65,13.26,,,,
135,05/27/22,03:10:00  AM,10.62,13.26,,,,
136,05/27/22,03:15:00  AM,10.63,13.24,,,,
137,05/27/22,03:20:00  AM,10.68,13.22,,,,
138,05/27/22,03:25:00  AM,10.67,13.20,,,,
139,05/27/22,03:30:00  AM,10.69,13.18,,,,
140,05/27/22,03:35:00  AM,10.65,13.16,,,,
141,05/27/22,03:40:00  AM,10.68,13.14,,,,
142,05/27/22,03:45:00  AM,10.68,13.12,,,,
143,05/27/22,03:50:00  AM,10.70,13.08,,,,
144,05/27/22,03:55:00  AM,10.69,13.06,,,,
145,05/27/22,04:00:00  AM,10.65,13.02,,,,
146,05/27/22,04:05:00  AM,10.61,13.00,,,,
147,05/27/22,04:10:00  AM,10.66,13.00,,,,
148,05/27/22,04:15:00  AM,10.68,13.00,,,,
149,05/27/22,04:20:00  AM,10.67,12.98,,,,
150,05/27/22,04:25:00  AM,10.63,12.98,,,,
151,05/27/22,04:30:00  AM,10.63,12.94,,,,
152,05/27/22,04:35:00  AM,10.63,12.92,,,,
153,05/27/22,04:40:00  AM,10.64,12.92,,,,
154,05/27/22,04:45:00  AM,10.65,12.90,,,,
155,05/27/22,04:50:00  AM,10.67,12.88,,,,
156,05/27/22,04:55:00  AM,10.63,12.88,,,,
157,05/27/22,05:00:00  AM,10.69,12.86,,,,
158,05/27/22,05:05:00  AM,10.65,12.82,,,,
159,05/27/22,05:10:00  AM,10.68,12.80,,,,
160,05/27/22,05:15:00  AM,10.72,12.66,,,,
161,05/27/22,05:20:00  AM,10.71,12.70,,,,
162,05/27/22,05:25:00  AM,10.72,12.64,,,,
163,05/27/22,05:30:00  AM,10.84,12.54,,,,
164,05/27/22,05:35:00  AM,10.86,12.54,,,,
165,05/27/22,05:40:00  AM,10.80,12.52,,,,
166,05/27/22,05:45:00  AM,10.85,12.46,,,,
167,05/27/22,05:50:00  AM,10.78,12.50,,,,
168,05/27/22,05:55:00  AM,10.90,12.46,,,,
169,05/27/22,06:00:00  AM,10.88,12.40,,,,
170,05/27/22,06:05:00  AM,10.89,12.38,,,,
171,05/27/22,06:10:00  AM,10.84,12.40,,,,
172,05/27/22,06:15:00  AM,10.83,12.38,,,,
173,05/27/22,06:20:00  AM,10.81,12.44,,,,
174,05/27/22,06:25:00  AM,10.81,12.42,,,,
175,05/27/22,06:30:00  AM,10.89,12.40,,,,
176,05/27/22,06:35:00  AM,10.94,12.40,,,,
177,05/27/22,06:40:00  AM,10.90,12.40,,,,
178,05/27/22,06:45:00  AM,10.87,12.40,,,,
179,05/27/22,06:50:00  AM,10.86,12.42,,,,
180,05/27/22,06:55:00  AM,10.82,12.42,,,,
181,05/27/22,07:00:00  AM,10.89,12.42,,,,
182,05/27/22,07:05:00  AM,10.87,12.48,,,,
183,05/27/22,07:10:00  AM,10.82,12.52,,,,
184,05/27/22,07:15:00  AM,10.83,12.54,,,,
185,05/27/22,07:20:00  AM,10.81,12.54,,,,
186,05/27/22,07:25:00  AM,10.84,12.54,,,,
187,05/27/22,07:30:00  AM,10.84,12.52,,,,
188,05/27/22,07:35:00  AM,10.67,12.50,,,,
189,05/27/22,07:40:00  AM,10.21,14.14,,,,
190,05/27/22,07:45:00  AM,10.06,14.98,,,,
191,05/27/22,07:50:00  AM,9.84,15.96,,,,
192,05/27/22,07:55:00  AM,9.85,15.98,,,,
193,05/27/22,08:00:00  AM,9.80,16.08,,,,
194,05/27/22,08:05:00  AM,9.75,16.20,,,,
195,05/27/22,08:10:00  AM,9.63,16.32,,,,
196,05/27/22,08:15:00  AM,9.59,16.44,,,,
197,05/27/22,08:20:00  AM,9.54,16.56,,,,
198,05/27/22,08:25:00  AM,9.50,16.70,,,,
199,05/27/22,08:30:00  AM,9.46,16.84,,,,
200,05/27/22,08:35:00  AM,9.43,16.96,,,,
201,05/27/22,08:40:00  AM,9.39,17.08,,,,
202,05/27/22,08:45:00  AM,9.38,17.20,,,,
203,05/27/22,08:50:00  AM,9.36,17.34,,,,
204,05/27/22,08:55:00  AM,9.32,17.48,,,,
205,05/27/22,09:00:00  AM,9.29,17.82,,,,
206,05/27/22,09:05:00  AM,9.18,18.32,,,,
207,05/27/22,09:10:00  AM,9.16,18.44,,,,
208,05/27/22,09:14:00  AM,,,Logged,,,
209,05/27/22,09:14:24  AM,,,,Logged,,
210,05/27/22,09:14:29  AM,,,,,Logged,Logged
