"Plot Title: 10922224-in lab"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10922224, SEN S/N: 10922224)","Temp, °C (LGR S/N: 10922224, SEN S/N: 10922224)","Coupler Attached (LGR S/N: 10922224)","Host Connected (LGR S/N: 10922224)","Stopped (LGR S/N: 10922224)","End Of File (LGR S/N: 10922224)"
123,05/27/22,02:10:00  AM,10.82,13.34,,,,
124,05/27/22,02:15:00  AM,10.85,13.30,,,,
125,05/27/22,02:20:00  AM,10.84,13.28,,,,
126,05/27/22,02:25:00  AM,10.86,13.28,,,,
127,05/27/22,02:30:00  AM,10.82,13.30,,,,
128,05/27/22,02:35:00  AM,10.83,13.32,,,,
129,05/27/22,02:40:00  AM,10.80,13.24,,,,
130,05/27/22,02:45:00  AM,10.81,13.24,,,,
131,05/27/22,02:50:00  AM,10.73,13.20,,,,
132,05/27/22,02:55:00  AM,10.85,13.22,,,,
133,05/27/22,03:00:00  AM,10.79,13.22,,,,
134,05/27/22,03:05:00  AM,10.85,13.22,,,,
135,05/27/22,03:10:00  AM,10.85,13.20,,,,
136,05/27/22,03:15:00  AM,10.84,13.20,,,,
137,05/27/22,03:20:00  AM,10.86,13.18,,,,
138,05/27/22,03:25:00  AM,10.85,13.16,,,,
139,05/27/22,03:30:00  AM,10.85,13.12,,,,
140,05/27/22,03:35:00  AM,10.83,13.10,,,,
141,05/27/22,03:40:00  AM,10.85,13.08,,,,
142,05/27/22,03:45:00  AM,10.85,13.06,,,,
143,05/27/22,03:50:00  AM,10.84,13.04,,,,
144,05/27/22,03:55:00  AM,10.85,13.00,,,,
145,05/27/22,04:00:00  AM,10.82,12.98,,,,
146,05/27/22,04:05:00  AM,10.75,12.98,,,,
147,05/27/22,04:10:00  AM,10.81,12.98,,,,
148,05/27/22,04:15:00  AM,10.74,12.96,,,,
149,05/27/22,04:20:00  AM,10.52,12.96,,,,
150,05/27/22,04:25:00  AM,10.38,12.92,,,,
151,05/27/22,04:30:00  AM,10.26,12.90,,,,
152,05/27/22,04:35:00  AM,10.19,12.90,,,,
153,05/27/22,04:40:00  AM,10.13,12.88,,,,
154,05/27/22,04:45:00  AM,10.06,12.86,,,,
155,05/27/22,04:50:00  AM,10.02,12.84,,,,
156,05/27/22,04:55:00  AM,10.00,12.82,,,,
157,05/27/22,05:00:00  AM,9.95,12.78,,,,
158,05/27/22,05:05:00  AM,9.95,12.74,,,,
159,05/27/22,05:10:00  AM,10.02,12.74,,,,
160,05/27/22,05:15:00  AM,10.01,12.58,,,,
161,05/27/22,05:20:00  AM,10.10,12.62,,,,
162,05/27/22,05:25:00  AM,10.05,12.58,,,,
163,05/27/22,05:30:00  AM,10.10,12.44,,,,
164,05/27/22,05:35:00  AM,10.10,12.50,,,,
165,05/27/22,05:40:00  AM,10.06,12.52,,,,
166,05/27/22,05:45:00  AM,10.09,12.40,,,,
167,05/27/22,05:50:00  AM,10.22,12.42,,,,
168,05/27/22,05:55:00  AM,10.21,12.40,,,,
169,05/27/22,06:00:00  AM,10.20,12.32,,,,
170,05/27/22,06:05:00  AM,10.25,12.32,,,,
171,05/27/22,06:10:00  AM,10.22,12.34,,,,
172,05/27/22,06:15:00  AM,10.20,12.32,,,,
173,05/27/22,06:20:00  AM,10.17,12.34,,,,
174,05/27/22,06:25:00  AM,10.15,12.34,,,,
175,05/27/22,06:30:00  AM,10.09,12.30,,,,
176,05/27/22,06:35:00  AM,10.15,12.26,,,,
177,05/27/22,06:40:00  AM,10.75,12.26,,,,
178,05/27/22,06:45:00  AM,10.73,12.26,,,,
179,05/27/22,06:50:00  AM,10.83,12.26,,,,
180,05/27/22,06:55:00  AM,10.81,12.26,,,,
181,05/27/22,07:00:00  AM,10.76,12.22,,,,
182,05/27/22,07:05:00  AM,10.94,12.22,,,,
183,05/27/22,07:10:00  AM,10.86,12.24,,,,
184,05/27/22,07:15:00  AM,10.85,12.24,,,,
185,05/27/22,07:20:00  AM,11.01,12.24,,,,
186,05/27/22,07:25:00  AM,10.83,12.24,,,,
187,05/27/22,07:30:00  AM,10.74,12.24,,,,
188,05/27/22,07:35:00  AM,11.04,12.28,,,,
189,05/27/22,07:40:00  AM,11.15,12.28,,,,
190,05/27/22,07:45:00  AM,11.10,13.24,,,,
191,05/27/22,07:50:00  AM,10.76,13.38,,,,
192,05/27/22,07:55:00  AM,10.68,13.48,,,,
193,05/27/22,08:00:00  AM,10.62,13.58,,,,
194,05/27/22,08:05:00  AM,10.59,13.70,,,,
195,05/27/22,08:10:00  AM,10.53,13.82,,,,
196,05/27/22,08:15:00  AM,10.50,13.92,,,,
197,05/27/22,08:20:00  AM,10.48,14.02,,,,
198,05/27/22,08:25:00  AM,10.46,14.12,,,,
199,05/27/22,08:30:00  AM,10.41,14.22,,,,
200,05/27/22,08:35:00  AM,10.41,14.32,,,,
201,05/27/22,08:40:00  AM,10.37,14.40,,,,
202,05/27/22,08:45:00  AM,10.33,14.48,,,,
203,05/27/22,08:50:00  AM,10.33,14.56,,,,
204,05/27/22,08:55:00  AM,10.29,14.66,,,,
205,05/27/22,09:00:00  AM,10.27,14.74,,,,
206,05/27/22,09:05:00  AM,10.27,14.82,,,,
207,05/27/22,09:10:00  AM,10.22,14.92,,,,
208,05/27/22,09:15:00  AM,10.22,15.00,,,,
209,05/27/22,09:20:00  AM,10.20,15.10,,,,
210,05/27/22,09:25:00  AM,10.19,15.18,,,,
211,05/27/22,09:30:00  AM,10.17,15.28,,,,
212,05/27/22,09:35:00  AM,10.15,15.36,,,,
213,05/27/22,09:40:00  AM,10.42,15.40,,,,
214,05/27/22,09:45:00  AM,10.41,15.44,,,,
215,05/27/22,09:50:00  AM,10.42,15.52,,,,
216,05/27/22,09:55:00  AM,10.37,15.58,,,,
217,05/27/22,10:00:00  AM,10.33,15.68,,,,
218,05/27/22,10:04:08  AM,,,Logged,,,
219,05/27/22,10:04:11  AM,,,,Logged,,
220,05/27/22,10:04:12  AM,,,,,Logged,Logged
